加入粉絲團,[],0
登入 你好 | 登出會員中心購物車(0)查看購物車 ＞結帳折價券($0)最近瀏覽廠商合作台灣大哥大,[],0
全商品分類OUTLET福利館手機．平板耳機．穿戴．手機配件家電．影音電腦．電競．筆電網路．喇叭．周邊．儲存數位．相機．電玩機車．行車紀錄．導航,[],0
熱門：,[],0
iPhone 12,[],0
血氧監測智慧錶,[],0
門號綁約優惠,[],0
羅技,[],0
東京奧運,[],0
電視特賣,[],0
國際洗衣,[],0
DJI,[],0
月讀新鮮事 │,[],0
3C商品保障 │,[],0
銀行優惠 │,[],0
回首頁我的智慧家庭全站分類,[],0
OUTLET福利館,[],0
手機．平板,[],0
耳機．穿戴．手機配件,[],0
家電．影音,[],0
電腦．電競．筆電,[],0
網路．喇叭．周邊．儲存,[],0
數位．相機．電玩,[],0
機車．行車紀錄．導航,[],0
myfone,[],0
myfone購物隱私權聲明,[],0
「myfone購物」是由「台灣大哥大股份有限公司」（下稱本公司）所經營之線上購物網站（下稱本網站）。,[],0
為提供最佳的互動性服務，並讓您安心使用本網站及myfone購物 App（下稱本App）各項服務與資訊，會請您提供相關個人資料。,[],0
 ,[],0
以下是本公司的隱私權保護政策，幫助您瞭解本網站、本App所蒐集的個人資料之運用及保護方式。,[],0
 壹、隱私權保護政策的適用範圍,[],0
一、,[],0
隱私權保護政策內容，包括本公司如何處理您在使用本網站、本App服務時蒐集到的個人識別資料。,[],0
 ,[],0
二、,[],0
隱私權保護政策不適用於本網站、本App以外的相關連結網站，亦不適用於非本公司所委託或參與管理之人員。,[],0
 ,[],0
貳、個人資料的蒐集及使用,[],0
一、,[],0
 當您註冊成為myfone購物會員時，本網站、本App會要求您自設並輸入註冊帳號、電子郵件信箱……等。,[],0
二、,[],0
使用myfone購物相關會員機制或參與本公司線上行銷活動時，本網站、本App會先要求您提供註冊帳號與密碼登入會員，讓本公司能辨別您的身分提供專屬的服務。,[],0
三、,[],0
安裝本App將會使用到您的裝置識別碼、帳號、位置等，需要您授權本App讀取、存取上述的資料，本App針對您授權的功能才能提供給您完整的功能操作及服務（包括但不限於推播資訊），除本隱私權政策另有規定外，本App絕不會將您的授權資料揭露於第三人或使用於功能操作目的及服務以外之其他用途。,[],0
 ,[],0
四、,[],0
當您同意並授權本公司可以您所合法申請且仍有效使用中之Facebook 或其他網站或服務（以下合稱「第三方網站」）之帳號執行本服務所需的特定事項時，本公司服務系統將紀錄您透過第三方網站所授權的登入帳號、或透過您的第三方網站帳號可以找到的其他資料，包括您的姓名、個人資料圖片、國家、電子郵件地址、出生日期、性別、朋友的姓名及其個人資料圖片和交友網絡等。,"['姓名', '生日']",0
本公司可能需要驗證您的資料是否與該第三方網站上的資料一致及／或依照本政策利用該等資料，您並同意日後應以第三方網站登入帳號登入本服務，使用本服務相關功能。,[],0
 ,[],0
五、,[],0
本網站、本App在您使用客服、服務信箱、問卷調查等互動性功能時，會保留您所提供的姓名、電子郵件、地址、聯絡方式、使用時間、網路環境等。,['姓名'],0
六、,[],0
