2017 年 6 月，我們宣布 Yahoo和 AOL 組成 Verizon 集團旗下的一間數碼及流動媒體公司 。,[],0
我們現在按照本統一服務條款運作。,[],0
如果您有 Yahoo奇摩或 AOL 帳號，您將需要同意這些服務條款。,[],0
如果您尚未同意這些服務條款，那麼原有的 Yahoo奇摩服務條款或原有的 Oath 服務條款 （適用於 AOL帳號）仍適用於您的帳號。,[],0
自 2018 年 5 月 25 日起，下列服務條款將適用於無須登入帳號即可存取的本公司產品或服務。,[],0
如果您正在設立新帳號，則下列條款自今日起適用於您。,[],0
歡迎來到 Verizon Media,[],0
	Oath Inc. 及其所有列於第 13 節的品牌（包括 Yahoo及 AOL 品牌)，以及列於第 13 節和第 14 節的法團實體（以下合稱「Verizon Media」、「本公司」、「我們」或「我們的」）均為 Verizon 集團的成員。,[],0
我們的品牌、網站、應用程式、產品、服務及技術（「本服務」）均由列於下方第 13 節的實體提供。,[],0
請詳讀第 1 至 13、14.1 及 14.12 節，這些節次均適用於您。,[],0
 ,[],0
	只要使用本服務，即代表您同意本條款、本公司隱私權保護中心的政策，以及任何針對您使用的本服務而提供給您的社群規範及增補條款（以下合稱「本條款」）。,[],0
請詳讀本條款，因為這些條款構成您與本公司之間的整體協議。,[],0
 ,[],0
本服務條款第 9 節列出本公司的責任限制。,[],0
 ,[],0
美國使用者：本條款於下方第 14.2  節含有具約束力的仲裁協議，以及放棄集體訴訟與陪審團審判條款，均適用於所有美國使用者。,[],0
使用本服務,[],0
授權。,[],0
您同意您獲准按照應適用的法律使用本服務。,[],0
如果您代表公司、企業或其他實體使用本服務，則您保證您擁有代表該實體接受本條款的法律權限，在此情況該實體同意本條款而「您」即代表該實體。,[],0
如果您代表帳號擁有人使用其帳號（例如您是管理人、顧問、分析師等），則本條款適用於您代表該帳號擁有人所採取之行動。,[],0
 ,[],0
賠償。,[],0
如果您代表公司、企業或其他實體使用本服務，或您是因商業目的使用本服務，那麼您與該實體須保障 Verizon Media 實體（於下方第 8 節定義）不因使用本服務或違反本條款所生或相關的訴訟、請求或法律行動而蒙受損害，包括任何請求（包括針對過失行為的請求）所生的責任或費用、損失、損害、訴訟、裁判、訴訟費以及律師費。,[],0
 ,[],0
年齡。,[],0
如果您低於最低年齡（於第 14 節定義），則您不得註冊帳號。,[],0
除非您是美國的現有 Yahoo家庭帳號的擁有人，否則您最少必須滿最低年齡，方能使用本服務。,[],0
