賽傑思股份有限公司(以下稱「Cygames Taiwan」)認為，所謂個人資料是個人資料保護法所定與生存之個人相關之資料(姓名、出生年月日、其他得識別特定個人之資料)及連結特定個人而使用之電子郵件地址等其他個人相關特徵資料。,['姓名'],0
Cygames Taiwan為實現以下所定目的，而蒐集、處理、利用個人資料（以下稱「利用等」)。,[],0
Cygames Taiwan於為個人資料之利用等之際，會告知以下事項：,[],0
Cygames Taiwan不會在未經用戶本人事先同意之情況下，超出實現利用目的所需之範圍而為個人資料之管理、處理。,[],0
因合併等理由而取得個人資料時，亦不會在未經用戶本人事先同意之情況下，超出繼受前之利用目的之範圍而為個人資料之管理、處理。,[],0
但下列情形，不在此限。,[],0
Cygames Taiwan於取得個人資料時，將事先向用戶本人通知、公布其利用目的。,[],0
但下列情形，不在此限。,[],0
Cygames Taiwan變更個人資料利用目的時，將不超出可合理認為與變更前之利用目的有相當關聯性之範圍，就變更後之利用目的，將通知用戶本人或公布之。,[],0
Cygames Taiwan為安全管理個人資料，防止個人資料之洩漏、滅失或損毀等，將制定個人資料保護規程，對員工為必要且適當之監督。,[],0
Cygames Taiwan就個人資料之管理、處理之全部或部分對外委託者，將與受託方簽訂包括保持機密在內之契約，或要求受託方同意Cygames Taiwan規定之約款，對受託方為必要且適當監督，使受託方安全管理個人資料。,[],0
Cygames Taiwan就個人資料相關之下列事項，將置於用戶本人易於得知之狀態，或依用戶本人之要求即時回覆。,[],0
Cygames Taiwan收到用戶本人以個人資料並非真實之理由而要求更正、追加或刪除其內容(以下稱「更正等」)者，除其他法令另有規定特殊程序外，於實現利用目的所需之範圍內，將即時為必要之調查，依據其結果，為個人資料內容之更正等，並將其意旨通知用戶本人。,[],0
Cygames Taiwan收到用戶本人，以超出事先公布之利用目的之範圍而管理、處理用戶本人之個人資料為由；或因假冒及其他不正手段取得個人資料之理由，請求停止蒐集、處理、利用個人資料，或刪除個人資料 (以下稱「利用停止等」)者，經確認請求人為用戶本人後，將即時為必要之調查，依據其結果，就個人資料為利用停止等，並將其要旨通知用戶本人。,[],0
但個人資料之利用停止等需花費高額費用或有其他難為利用停止等之情形，得採取為保護用戶本人權利利益所需之應替代措施者，則採用該替代方案。,[],0
"© Cygames, Inc.",[],0
