停車大聲公,[],0
隱私權政策,[],0
更新時間：2020.08,[],0
親愛的會員，您個人的隱私權，宏碁智通股份有限公司(以下簡稱「本公司」或「我們」)絕對尊重並予以保護，我們不會任意向無關之第三人揭露您的帳號或其他您所提供的資訊。,[],0
為了幫助您瞭解宏碁智通股份有限公司如何透過「停車大聲公」APP（以下簡稱「本APP」或「本服務」）蒐集、使用及保護您所提供的個人資料及其他資訊，請您詳細閱讀本隱私權政策。,[],0
一、蒐集之資訊內容及目的：,[],0
基於優化服務體驗之目的，建立使用者支付管道並進行客戶服務管理與業務行銷，本公司將遵循本隱私權保護政策，蒐集、處理並利用使用者於本APP使用過程中所提供或產生之資料，並對其進行加值運用。,[],0
,[],0
（上述特定目的包含：○四○ 行銷、○六三 非公務機關依法定義務所進行個人資料之蒐集處理及利用、〇六七 信用卡、現金卡、轉帳卡或電子票證業務、○六九 契約、類似契約或其他法律關係事務、、〇九〇 消費者、客戶管理與服務、〇九一 消費者保護、〇九八 商業與技術資訊、一三五 資（通）訊服務、一三六 資（通）訊與資料庫管理、一五二 廣告或商業行為管理、一五七 調查、統計與研究分析、一八一 其他經營合於營業登記項目或組織章程所定之業務）,[],0
資料的取得：,[],0
當您註冊成為本 APP 會員時，會要求您輸入手機號碼與電子信箱。,['電子信箱'],0
當您在使用本 APP 或同意接受客戶服務時，本公司可能會蒐集到以下資料：,[],0
,[],0
得以辨識您個人之資料，例如：姓名、住址、行動電話、電子簽章、憑證序號、提供網路身分認證或申辦查詢服務之記錄及其他任何可辨識資料本人者。,"['姓名', '住址', '行動電話', '電子簽章', '憑證序號']",0
得以辨識您財務之資料，例如：金融機構帳戶之號碼與姓名、信用卡或簽帳卡之號碼、保險單號碼、個人之其他號碼或帳戶等。,"['金融機構帳戶之號碼與姓名', '姓名', '信用卡或簽帳卡之號碼', '保險單號碼', '個人之其他號碼或帳戶']",0
政府資料得以辨識個人者，例如：身分證統一編號、統一證號、稅籍編號、保險憑證號碼、車牌號碼等。,"['身分證統一編號', '統一證號', '稅籍編號', '保險憑證號碼']",0
其他使用者因使用本 APP 所產生之技術數據，例如：IP 地址、登錄時間、位置資料、財務交易資訊以及其他得以辨識個人休閒活動及興趣、生活格調等之資料。,[],0
（上述資料之類別包含：C〇〇一 辨識個人者、C〇〇二 辨識財務者、C〇〇三 政府資料中之辨識者、C〇三五 休閒活動及興趣、C〇三六 生活格調、C〇九三 財務交易）,[],0
您可以自由選擇是否提供個人資料，但針對使用本APP所需之必要資料，您若不提供該等資料，則將無法使用本APP。,[],0
二、資料利用之期間、地區、對象及方式,[],0
本公司蒐集到的資料，將做如下處理及利用：,[],0
您提供給本公司的資料，包括但不限於：姓名、電話、車牌、電子信箱、信用卡卡號等，將用於判別會員身分、提供信用卡優惠資訊，以及為了與合作夥伴進行驗證、傳輸、查詢需求等用途。,"['姓名', '電子信箱']",0
