個人隱私保密政策,[],0
親愛的客戶您好！,[],0
這份隱私權的保障聲明，為因應社會環境及法令規定的變遷與科技的進步，富邦媒體科技股份有限公司為保護客戶隱私，有權修改這份公告聲明，並儘速更新與告知客戶。,[],0
「富邦媒體科技股份有限公司」非常尊重客戶的隱私權，對於客戶資料的蒐集、處理及利用均遵守中華民國政府之「個人資料保護法」及相關法令規範，您可以參照以下隱私權政策，了解我們的具體措施；歐盟公民身份不適用本公司目前所有服務，若您未告知是否具備歐盟公民身份，momo將認定您不具備歐盟公民身份，並會為您提供服務。,[],0
一、客戶資料蒐集、處理及利用之合法依據,[],0
• 我們擁有客戶的個人資料，是由向momo購物平台(包含本公司所屬momo購物台、momo購物網(www.momoshop.com.tw)、momo摩天商城(www.momomall.com.tw)、momo購物型錄等銷售通路及其相應行動應用程式註冊會員或消費之客戶所提供。,[],0
• 由我們在其他行銷或異業結盟活動中合法取得(包括但不限於自業務合作廠商處取得)，本公司針對前段資料，將在處理及利用前，向您說明資料來源及各必要告知事項。,[],0
• 本公司擁有您之個人資料均依照個人資料保護法之規定進行蒐集、處理及利用：,[],0
  o (1)您加入本公司會員時，透過您同意提供之資料。,[],0
  o (2)與您有契約或類似契約之關係，如您進行商品訂購、本公司進行商品配送等。,[],0
  o (3)具法律明文規定，要求本公司進行蒐集、處理或利用。,[],0
  o (4)您自行公開或已合法公開之資料，惟本公司不主動進行左列資料之蒐集、處理或利用。,[],0
 o (5)為增進公共利益，惟本公司僅於維護資訊安全、防止詐欺等合法利益下進行必要及有限之資料處理。,[],0
  o (6)對您的權益無侵害，惟本公司僅於核實本公司資料蒐集目的下，進行必要及合理之處置。,[],0
• 本公司不處理個人資料保護法第6條所指之各項資料。,[],0
二、客戶資料蒐集種類,[],0
• 我們會依據momo平台各通路提供之服務，請客戶提供必要之作業資料，若您不提供相關資料，或提供之資料不正確，將影響本公司之服務品質：,[],0
o (1)momo平台各通路之會員或客戶，我們會請您提供基本資料：包含您提供之姓名、性別、身分證統一編號、出生年月日、聯絡電話、聯絡地址、電子郵件信箱及其他您主動提供之資料。,"['姓名', '身分證統一編號']",0
o (2)當您指定商品配送服務時，我們會請您提供配送資料：包含收件人之姓名、聯絡電話、聯絡地址及其他必要配送聯絡資料。,['姓名'],0
o (3)當您有實際消費行為時，我們會留存您的帳務資料。,[],0
但若您選擇使用應用程式內含的Apple Pay、Google Pay或其他第三方的付款方式，相關資訊將會依據該第三方服務供應商的隱私權條款進行保護與管理。,[],0
o (4)我們基於提供市場分析、贈獎活動、會員及客戶權益通知等相關服務，將會為必要作業將請您提供其他資料。,[],0
o (5)當您使用網站之語音蒐尋服務，我們會進行錄音並保留錄音紀錄至少一個月，以進行服務優化分析。,[],0
• 依據法務部頒佈之「個人資料保護法之特定目的及個人資料之類別」，本公司蒐集、處理、利用及保有您個人資料之種類列示如下：,[],0
o Ｃ○○一 辨識個人者。,[],0
