 ,[],0
上次更新日期：2020 年 12 月 14 日,[],0
 ,[],0
 Adobe 隱私權政策旨在說明 Adobe 應用程式和網站的隱私權實務。,[],0
若您是北美地區的居民，則您的合約關係人為 Adobe Inc. (Adobe U.S.)，並且須受加州法律及美國法律約束。,[],0
 ,[],0
若您居住在北美以外的地區，則您的合約關係人為 Adobe Systems Software Ireland Limited (Adobe Ireland)，該公司有權掌控 Adobe 針對您所收集到的個人資訊，並且須受愛爾蘭法律約束。,[],0
 ,[],0
 ,[],0
請注意，使用本公司應用程式和網站即表示您授權Adobe將您的個人資訊傳送到國外以及Adobe及其合作夥伴營運據點所在的其他國家，包括美國。,[],0
在隱私權保障及政府當局調閱相關資訊的權利方面，這些國家與您所在國家所遵行的規範可能不盡相同。,[],0
我們只會將您的個人資訊傳送到法律規定允許此類行為的國家，本公司也會盡力確保您的個人資訊能夠持續受到妥善保護。,[],0
如需詳細資訊，請參閱「 Adobe 是否會跨國傳輸我的個人資訊？」,[],0
 ,[],0
如果您在 Adobe 應用或網站上儲存的內容或資訊包含其他個人的個人資訊，您必須在法律上允許與 Adobe 分享該個人的資訊。,[],0
 ,[],0
本隱私權政策涵蓋哪些內容？,[],0
Adobe 會收集哪些個人資訊？,[],0
 Adobe 如何使用自己所收集到的我的相關資訊以及此類用途的法律依據是什麼？,[],0
 Adobe 分享我的個人資訊嗎？,[],0
我的個人資訊會顯示在 Adobe 的應用程式或網站中嗎？,[],0
我的個人資訊安全嗎？,[],0
Adobe 將我的個人資訊儲存在何處？,[],0
 Adobe 是否會跨國傳輸我的個人資訊？  ,[],0
涉及我的個人資訊我有哪些權利和我如何行使這些權利？ ,[],0
如果我是加州的消費者，我擁有什麼權利？,[],0
撤銷同意或以其他方式反對直銷,[],0
使用 Adobe Experience Cloud 解決方案的公司會收集哪些資訊？,[],0
 Adobe 保留我的資訊多長時間？,[],0
本隱私權政策日後會變更嗎？,[],0
我有疑慮時應該連絡誰？,[],0
本隱私權政策描述了 Adobe (也稱為「本公司」或「本公司的」) 如何在以下方面利用您的資訊：,[],0
 ,[],0
請注意，由 Adobe 收購的某些公司提供的網站和應用可能會根據其隱私權政策運營，直到其隱私權做法與 Adobe 的隱私權做法相結合為止。,[],0
有關目前此類公司的清單，請按一下這裡。,[],0
 ,[],0
本公司亦提供針對特定的 Adobe 應用程式和網站的額外隱私權資訊。,[],0
 Adobe ® Digital Editions,[],0
 Adobe Sign,[],0
 Adobe Stock,[],0
 Adobe Fonts,[],0
Flash® Player,[],0
Behance™,[],0
也請參閱 Adobe 使用條款以及任何補充使用條款或產品授權協議 (可能適用於您所使用的應用程式或網站)。,[],0
 ,[],0
 Adobe ID、註冊資訊和客戶支援,[],0
當您註冊使用 Adobe 應用程式或網站、建立 Adobe ID或聯絡本公司的支援或其他服務時，Adobe 會收集您的識別資訊，此類資訊包括：,[],0
 ,[],0
 ,[],0
